time_s,time_us_relative,I_U_A_A,I_U_B_A,V_cap_U_A_V,V_cap_U_B_V,V_direct_U_B_from_U_A_V,V_direct_U_A_from_U_B_V,V_input_A4_to_U_A_V,V_output_U_B_to_B4_V,P_inst_U_A_to_U_B_W,P_inst_U_B_to_U_A_W,P_inst_net_U_A_to_U_B_W
0.0044565429687506855,19.04296874995562,1.8727648623737327,-1.5946207723844688,-218.93864959251076,332.4787479191724,17.068624921427443,-25.91634811630759,14.65394454899147,-72.28931262014268,-27.21798385574742,-48.53522611326653,21.317242257519112
0.004457031250000684,19.531249999954483,2.861922202131863,-3.191646131261949,-149.21574166216624,261.9965110702405,11.632261077532881,-20.422186533182177,3.2231580558104436,-56.96426904202311,-37.12606106593677,-58.44670905539242,21.32064798945565
0.004457519531250683,20.019531249953342,3.415325100532087,-4.302817632166547,-56.77717293298885,151.63352149895104,4.425012456600149,-11.819048215602693,-8.69707856246244,-32.96725555220591,-19.04002162081573,-40.36589203514685,21.32587041433112
0.004458007812500682,20.507812499952205,3.44872542322622,-4.75897630969807,44.3026201321115,18.190122229249504,-3.4558528217540303,-1.4166547326594638,-19.290940987773,-3.9515211164949915,16.446321708530657,-4.885653192456437,21.331974900987095
0.004458496093750681,20.99609374995107,2.957042646567792,-4.490680958757461,138.63375235318057,-118.01973032886788,-10.810516582500409,9.201355431126418,-26.944622606589487,25.665639939108573,48.54658097136637,27.20880041606899,21.33778055529738
0.00445898437500068,21.484374999949928,2.015137153244448,-3.5387797433888486,211.85391425208337,-236.26102093690514,-16.519273107220357,18.41852026400645,-30.492059865710694,51.37537755666226,58.45806904733956,37.11584449178513,21.34222455555443
0.004459472656250679,21.97265624994879,0.7664131817861037,-2.048191333086493,252.8149514959877,-318.5343283021181,-19.712995133791836,24.831644616760272,-29.392487918401336,69.26371387347365,40.37598578220865,19.031299759713015,21.344686022495637
0.004459960937500678,22.460937499947654,-0.5990134633651498,-0.24584233607118133,255.28011062125935,-352.31600680940346,-19.905451403894492,27.46442261286998,-23.812794053597774,76.60740715796265,4.893602673684798,-16.451558908659386,21.345161582344183
0.0044604492187506764,22.949218749946514,-1.873259161671426,1.5938801441792,218.87355921380012,-332.46473195651805,-17.067331580425314,25.916070054817364,-14.602130312058588,72.28853701418522,-27.203280920162516,-48.547515664705124,21.344234744542607
0.004460937500000675,23.437499999945377,-2.8623212495253547,3.1909012969531316,149.13762351446238,-262.004157772496,-11.630708888512121,20.422338940465586,-3.1626495317690915,56.964694156615124,-37.11244407683764,-58.45529471430377,21.342850637466128
0.004461425781250674,23.92578124994424,-3.4156135632302083,4.30209721477101,56.68902875417113,-151.66253612896242,-4.423261067810033,11.819625230332422,8.763956363444647,32.9688650381565,-19.029299120030586,-40.371272249021395,21.34197312899081
0.004461914062500673,24.4140624999431,-3.4488922180343216,4.758307993614985,-44.39740337693437,-18.23938891253445,3.457736107268371,1.4176341761777667,19.361618350176375,3.9542531101528406,16.452973359026252,-4.889267478238996,21.342240837265248
0.004462402343750672,24.902343749941963,-2.957081365786795,4.490090425880229,-138.7315326272827,117.9521057133832,10.812459393296178,-9.200011202449959,27.016383858789265,-25.661890438345996,48.548920402057924,27.20518169179454,21.343738710263384
0.004462890625000671,25.390624999940826,-2.0150463108946624,3.538289686175082,-211.95093440437645,236.17763795883926,16.521200784627897,-18.416862912107952,30.562147737668333,-51.370754651113444,58.45679433947656,37.110831669295855,21.345962670180704
0.00446337890625067,25.878906249939686,-0.7661962706937637,2.047820582513167,-252.9074836414849,318.43839207194907,19.714833600979656,-24.829737836500865,29.458209497433046,-69.25839522928614,40.37244202890831,19.024452532630804,21.347989496277506
0.0044638671875006685,26.36718749993855,0.5993481058122846,0.24560513798699107,-255.36459939633727,352.211204800622,19.90713001257269,-27.46233968423939,23.8716242664424,-76.60159717739492,4.8892934136628865,-16.459501270922413,21.3487946845853
0.004464355468750667,26.855468749937412,1.8736986739403694,-1.593974676495125,-218.94675840109315,332.355092291349,17.06878582579059,-25.913891026789976,14.651808956536513,-72.28245898044479,-27.207212364829132,-48.554823253531616,21.347610888702484
0.004464843750000666,27.34374999993627,2.862848740212574,-3.190849532988544,-149.19672078702754,261.89389441725604,11.631882888100916,-20.420147554732324,3.201268129212544,-56.95858165312381,-37.11558808127425,-58.459793702020306,21.34420562074606
0.004465332031250665,27.832031249935135,3.416208760199935,-4.301901146276304,-56.731753745133645,151.55588694816888,4.424109708999088,-11.817505703128004,-8.737881232624131,-32.962952971996586,-19.032082628395305,-40.371066506738586,21.33898387834328
0.004465820312500664,28.320312499933998,3.449532247474409,-4.757975158036939,44.37269183225078,18.140452805306808,-3.4572454336411558,-1.4156679618760193,-19.349088045968315,-3.9487686846581944,16.449487888501263,-4.883392286207701,21.332880174708965
0.004466308593750663,28.80859374993286,2.957741631243397,-4.489633616676442,138.72578342934509,-118.03952633583037,-10.8123455398127,9.201748541599555,-27.01787920654914,25.666736454935545,48.543470010664684,27.216394741722215,21.32707526894247
0.004466796875000662,29.29687499993172,2.015701438504866,-3.537726461141839,211.9643677309263,-236.25018330107633,-16.521468122829216,18.41830460980855,-30.577610557077616,51.37477602539483,58.448434955044306,37.12580309681191,21.3226318582324
0.0044672851562506605,29.785156249930584,0.7668210842913726,-2.047172589021685,252.93958249353165,-318.4932740719465,-19.715471853404555,24.83082848820937,-29.48704484522022,69.26143741956548,40.36097355791836,19.040802825181814,21.32017073273655
0.004467773437500659,30.273437499929447,-0.5987776171906659,-0.2448972810590544,255.41412947347806,-352.24631427516357,-19.908114647750065,27.463037376338317,-23.912723306612726,76.60354327265594,4.8754431482459255,-16.444252081022054,21.319695229267978
0.004468261718750658,30.761718749928306,-1.873204433329696,1.594715191301518,219.01181554229365,-332.3690799916937,-17.070079001005997,25.914168947307477,-14.703591579154878,72.28323419318244,-27.221914299621304,-48.54253615815111,21.320621858529805
0.004468750000000657,31.24999999992717,-2.8624497402340454,3.1915942451019697,149.2748041536717,-261.88622288011766,-11.633434903707302,20.419995023711603,-3.261743679855999,56.95815619338728,-37.12920388944061,-58.45120945120378,21.32200556176317
0.004469238281250656,31.738281249926033,-3.4159203331922625,4.302621433864095,56.819861933888575,-151.52685114940988,-4.425860918382787,11.81692858304959,8.671037446606906,32.96134319219348,-19.042804050735207,-40.36568662271993,21.32288257198472
0.004469726562500655,32.226562499924896,-3.4493654762900916,4.758643337954288,-44.27794544038852,-18.09116882264027,3.455362331838611,1.414688432360432,19.278445412546684,3.946036451125323,16.442836940621998,-4.879777438291025,21.322614378913023
