cable,frequency_Hz,phase_fraction,x_m,voltage_V,current_A,gamma_load,SWR,electrical_length_deg,beta_rad_per_m,alpha_np_per_m
C5,128000.0,0.25,22.264658373087777,2.365919944486105,0.3184394550349806,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,24.12004657084509,2.5587002360155955,0.34489196757106527,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,25.975434768602405,2.75076228921598,0.37132531148083847,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,27.83082296635972,2.9420968254489743,0.3977381554131295,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,29.686211164117033,3.132694632525439,0.4241291691366055,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,31.541599361874347,3.3225465651460055,0.45049702360650623,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,33.39698755963166,3.5116435453366748,0.476840391031303,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,35.252375757388975,3.6999765628796855,0.5031579449393027,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,37.10776395514629,3.8875366757393373,0.5294483602451687,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,38.963152152903604,4.074315010482962,0.5557103133163803,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,40.81854035066092,4.260302762696943,0.5819424820396056,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,42.67392854841823,4.445491197397688,0.6081435458869962,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,44.52931674617555,4.62987164943771,0.6343121859823994,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,46.38470494393287,4.813435523906673,0.6604470851674861,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,48.24009314169018,4.996174296527357,0.686546928067781,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,50.095481339447495,5.178079514046647,0.7126104011586022,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,51.95086953720481,5.359142794621418,0.7386361928309084,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,53.806257734962124,5.539355828199355,0.7646229934570368,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,55.66164593271944,5.7187103768947125,0.7905694954563468,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,57.51703413047675,5.897198275358875,0.8164743933607477,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,59.372422328234066,6.074811431145868,0.8423363838801254,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,61.22781052599138,6.251541825072721,0.8681541659676457,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,63.083198723748694,6.427381511574616,0.8939264408849519,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,64.93858692150602,6.60232261905486,0.9196519122672304,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,66.79397511926332,6.776357350229773,0.9453292861881647,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,68.64936331702064,6.949477982468245,0.9709572712247561,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,70.50475151477795,7.121676868126109,0.9965345785220122,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,72.36013971253527,7.292946434875333,1.022059921857513,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,74.21552791029258,7.463279186027886,1.0475320177058285,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,76.0709161080499,7.63266770085443,1.072949585302807,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,77.92630430580721,7.801104634897644,1.0983113467097132,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,79.78169250356453,7.96858272028031,1.1236160268772273,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,81.63708070132184,8.135094766008152,1.148862353709288,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,83.49246889907916,8.300633658267191,1.174049058126791,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,85.34785709683646,8.465192360716038,1.1991748741311241,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,87.20324529459378,8.628763914772644,1.224238538867553,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,89.0586334923511,8.791341439895735,1.2492387926884367,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,90.91402169010841,8.95291813386099,1.2741743792162814,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,92.76940988786573,9.113487273031755,1.2990440454066317,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,94.62479808562304,9.273042212624457,1.3238465416107794,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,96.48018628338036,9.431576386968533,1.348580621638312,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,98.33557448113767,9.589083309761083,1.3732450428194687,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,100.19096267889499,9.745556574316065,1.3978385660673318,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,102.0463508766523,9.90098985380801,1.422359955939819,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,103.90173907440962,10.055376901510446,1.4468079807015035,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,105.75712727216693,10.20871155102881,1.4711814123852327,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,107.61251546992425,10.360987716527937,1.4954790268535614,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,109.46790366768155,10.512199392954152,1.5196996038599875,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,111.32329186543888,10.662340656251821,1.5438419271099852,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,113.17868006319618,10.811405663574554,1.5679047843218412,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,115.0340682609535,10.959388653490777,1.5918869672872855,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,116.88945645871081,11.10628394618417,1.6157872719319109,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,118.74484465646813,11.252085943648176,1.6396044983753817,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,120.60023285422545,11.396789129875486,1.663337450991433,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,122.45562105198276,11.540388071041527,1.6869849384676505,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,124.31100924974008,11.682877415683123,1.7105457738650267,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,126.16639744749739,11.824251894871004,1.7340187746773004,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,128.0217856452547,11.964506322377332,1.7574027628900657,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,129.87717384301203,12.1036355948373,1.7806965650396576,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,131.73256204076932,12.241634691905581,1.8038990122717942,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,133.58795023852664,12.378498676407105,1.8270089404000027,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,135.44333843628397,12.514222694482307,1.8500251899637887,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,137.2987266340413,12.648801975727046,1.872946606286579,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,139.15411483179858,12.782231833326662,1.8957720395334128,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,141.0095030295559,12.914507664184974,1.9185003447683913,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,142.86489122731322,13.045624949047316,1.9411303820118784,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,144.72027942507054,13.175579252618427,1.9636610162974426,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,146.57566762282784,13.30436622367462,1.9860911177285532,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,148.43105582058516,13.431981595170413,2.0084195615350158,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,150.28644401834248,13.558421184339942,2.030645228129145,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,152.1418322160998,13.683680892792353,2.0527670031616734,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,153.99722041385712,13.807756706602198,2.0747837775774016,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,155.85260861161441,13.930644696394019,2.0966944476705702,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,157.70799680937174,14.05234101742137,2.118497915139971,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,159.56338500712906,14.172841909640681,2.1401930871437704,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,161.41877320488638,14.29214369777928,2.161778876354066,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,163.27416140264367,14.41024279139797,2.183254201011167,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,165.129549600401,14.527135684948291,2.2046179849775767,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,166.9849377981583,14.642818957824083,2.2258691577917054,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,168.84032599591563,14.75728927440769,2.2470066547212872,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,170.69571419367293,14.870543384110476,2.2680294168165123,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,172.55110239143025,14.982578121408217,2.2889363909628564,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,174.40649058918757,15.0933904058707,2.3097265299336285,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,176.2618787869449,15.202977242185867,2.330398792442209,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,178.1172669847022,15.311335720178747,2.35095214319399,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,179.9726551824595,15.418463014824603,2.3713855529380163,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,181.82804338021683,15.524356386256962,2.391697998518315,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,183.68343157797415,15.629013179769679,2.4118884629249204,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
C5,128000.0,0.25,185.53881977573147,15.732430825814276,2.431955935344585,0.7777777777777778,8.0,97.7776868586567,0.0038324023258545035,0.00012
