stage,mirror_pair,frequency_Hz,frequency_kHz,target_impedance_ohm,target_L_uH,target_C_nF,branch_target_impedance_ohm,branch_target_L_uH,branch_target_C_nF,active_cables,active_cable_count,total_copper_length_in_stage_m,segment_lengths_m,uncoupled_physical_parallel_L_uH,physical_parallel_to_target_L_percent,max_physical_branch_L_uH,max_branch_required_length_for_target_air_core_m,estimated_parallel_Rac_60C_ohm,estimated_Q_Z_over_Rac,current_4kW_Arms,current_10kW_Arms,equal_share_branch_current_4kW_Arms,equal_share_branch_current_10kW_Arms,loss_4kW_W,loss_10kW_W,equalized_branch_loss_4kW_W,equalized_branch_loss_10kW_W,min_current_share_if_unballasted,max_current_share_if_unballasted,note
A1,B1,16000.0,16.0,50.0,497.35919716217296,198.94367886486918,100.0,994.7183943243459,99.47183943243459,C1 C2,2,151.87467779797254,75.937339 75.937339,497.35919715664966,99.99999999888948,994.7183943132993,75.9373388994079,0.16557234967701265,301.98278938202316,8.94427190999916,14.142135623730951,4.47213595499958,7.0710678118654755,13.245787974161015,33.11446993540253,13.245787974161015,33.11446993540253,0.5,0.5,Stage impedance is held by equalized physical air-core branch inductances and capacitors; all C cables use the same end-to-end length with non-inductive equalizing sections.
A2,B2,32000.0,32.0,50.0,248.67959858108648,99.47183943243459,100.0,497.35919716217296,49.735919716217296,C1 C2,2,107.53923073124469,53.769615 53.769615,248.67959858661314,100.00000000222241,497.3591971732263,53.769615365024855,0.11723826099776777,426.48193153387024,8.94427190999916,14.142135623730951,4.47213595499958,7.0710678118654755,9.379060879821424,23.447652199553556,9.379060879821424,23.447652199553556,0.5,0.5,Stage impedance is held by equalized physical air-core branch inductances and capacitors; all C cables use the same end-to-end length with non-inductive equalizing sections.
A3,B3,64000.0,64.0,50.0,124.33979929054324,49.735919716217296,200.0,497.35919716217296,12.433979929054324,C1 C2 C3 C4,4,185.67972580670624,46.469815 46.469815 46.370048 46.370048,124.33979929072464,100.0000000001459,497.3591971676506,46.46981473332265,0.062150795911605716,804.4949266798249,8.94427190999916,14.142135623730951,2.23606797749979,3.5355339059327378,4.972063672928458,12.430159182321145,5.241683587957054,13.104208969892632,0.19330032210483727,0.3066996778951627,Stage impedance is held by equalized physical air-core branch inductances and capacitors; all C cables use the same end-to-end length with non-inductive equalizing sections.
A4,B4,128000.0,128.0,50.0,62.16989964527162,24.867959858108648,400.0,497.35919716217296,3.108494982263581,C1 C2 C3 C4 C5 C6 C7 C8,8,369.97412884317436,46.469815 46.469815 46.370048 46.370048 46.073601 46.073601 46.073601 46.073601,62.16989964601122,100.00000000118965,497.3591971732808,46.46981473332265,0.05207139410827443,960.2201142537631,8.94427190999916,14.142135623730951,1.118033988749895,1.7677669529663689,4.165711528661955,10.414278821654888,7.731989659108763,19.329974147771907,0.04054413807373743,0.25696018154415357,Stage impedance is held by equalized physical air-core branch inductances and capacitors; all C cables use the same end-to-end length with non-inductive equalizing sections.
B4,A4,128000.0,128.0,50.0,62.16989964527162,24.867959858108648,400.0,497.35919716217296,3.108494982263581,C1 C2 C3 C4 C5 C6 C7 C8,8,369.97412884317436,46.469815 46.469815 46.370048 46.370048 46.073601 46.073601 46.073601 46.073601,62.16989964601122,100.00000000118965,497.3591971732808,46.46981473332265,0.05207139410827443,960.2201142537631,8.94427190999916,14.142135623730951,1.118033988749895,1.7677669529663689,4.165711528661955,10.414278821654888,7.731989659108763,19.329974147771907,0.04054413807373743,0.25696018154415357,Stage impedance is held by equalized physical air-core branch inductances and capacitors; all C cables use the same end-to-end length with non-inductive equalizing sections.
B3,A3,64000.0,64.0,50.0,124.33979929054324,49.735919716217296,200.0,497.35919716217296,12.433979929054324,C1 C2 C3 C4,4,185.67972580670624,46.469815 46.469815 46.370048 46.370048,124.33979929072464,100.0000000001459,497.3591971676506,46.46981473332265,0.062150795911605716,804.4949266798249,8.94427190999916,14.142135623730951,2.23606797749979,3.5355339059327378,4.972063672928458,12.430159182321145,5.241683587957054,13.104208969892632,0.19330032210483727,0.3066996778951627,Stage impedance is held by equalized physical air-core branch inductances and capacitors; all C cables use the same end-to-end length with non-inductive equalizing sections.
B2,A2,32000.0,32.0,50.0,248.67959858108648,99.47183943243459,100.0,497.35919716217296,49.735919716217296,C1 C2,2,107.53923073124469,53.769615 53.769615,248.67959858661314,100.00000000222241,497.3591971732263,53.769615365024855,0.11723826099776777,426.48193153387024,8.94427190999916,14.142135623730951,4.47213595499958,7.0710678118654755,9.379060879821424,23.447652199553556,9.379060879821424,23.447652199553556,0.5,0.5,Stage impedance is held by equalized physical air-core branch inductances and capacitors; all C cables use the same end-to-end length with non-inductive equalizing sections.
B1,A1,16000.0,16.0,50.0,497.35919716217296,198.94367886486918,100.0,994.7183943243459,99.47183943243459,C1 C2,2,151.87467779797254,75.937339 75.937339,497.35919715664966,99.99999999888948,994.7183943132993,75.9373388994079,0.16557234967701265,301.98278938202316,8.94427190999916,14.142135623730951,4.47213595499958,7.0710678118654755,13.245787974161015,33.11446993540253,13.245787974161015,33.11446993540253,0.5,0.5,Stage impedance is held by equalized physical air-core branch inductances and capacitors; all C cables use the same end-to-end length with non-inductive equalizing sections.
